run_id,raw_gain,ema_gain,val_loss_reduction,train_compute_seconds,train_system_seconds,peak_memory_allocated,source_folder
TP_omit_S_BASE,1.1666666666666572,0.3333333333333286,-0.06498565514882415,25.523187971906736,26.48178692709189,3571338240,/home/pc/data/PEFT-method/STPFT/result/a2_missing_axis_cub_seed42_20260910_101218/07_a2_intervention/TP_omit_S_BASE
TP_omit_S_Existing,0.6666666666666572,0.0,-0.09621219793955493,27.812523518456146,28.825391146587208,2808469504,/home/pc/data/PEFT-method/STPFT/result/a2_missing_axis_cub_seed42_20260910_101218/07_a2_intervention/TP_omit_S_Existing
TP_omit_S_Open,0.5,0.5,-0.11648883024851486,29.574136898620054,30.60283528373111,2302408704,/home/pc/data/PEFT-method/STPFT/result/a2_missing_axis_cub_seed42_20260910_101218/07_a2_intervention/TP_omit_S_Open
SP_omit_T_BASE,1.1666666666666572,1.3333333333333286,-0.033509446779886876,24.558467295602895,25.58571692579426,4324524032,/home/pc/data/PEFT-method/STPFT/result/a2_missing_axis_cub_seed42_20260910_101218/07_a2_intervention/SP_omit_T_BASE
SP_omit_T_Existing,1.6666666666666572,1.1666666666666572,-0.045238102277119996,26.27993134316057,27.28621895937249,4263004160,/home/pc/data/PEFT-method/STPFT/result/a2_missing_axis_cub_seed42_20260910_101218/07_a2_intervention/SP_omit_T_Existing
SP_omit_T_Open,0.3333333333333286,0.3333333333333286,-0.1018875900904338,26.646951860864647,27.706344724749215,2869989376,/home/pc/data/PEFT-method/STPFT/result/a2_missing_axis_cub_seed42_20260910_101218/07_a2_intervention/SP_omit_T_Open
ST_omit_P_BASE,0.3333333333333286,1.0,-0.05208299001057948,18.26158527098596,19.187627209816128,4132118528,/home/pc/data/PEFT-method/STPFT/result/a2_missing_axis_cub_seed42_20260910_101218/07_a2_intervention/ST_omit_P_BASE
ST_omit_P_Existing,0.8333333333333286,0.8333333333333286,-0.11431876023610432,18.229036622215062,19.092684167437255,3301537280,/home/pc/data/PEFT-method/STPFT/result/a2_missing_axis_cub_seed42_20260910_101218/07_a2_intervention/ST_omit_P_Existing
ST_omit_P_Open,1.3333333333333286,0.6666666666666572,-0.03612538814544686,29.09723655541893,30.173317178850994,3532294144,/home/pc/data/PEFT-method/STPFT/result/a2_missing_axis_cub_seed42_20260910_101218/07_a2_intervention/ST_omit_P_Open
