genuine_stp,run_id,raw_val_loss_reduction,raw_top1_gain,ema_top1_gain,compute,system,peak_memory,source_folder
False,P010,-0.0501267957687378,1.8333333333333286,1.3333333333333286,27.59227613278199,28.62383938638959,4283494400,/home/pc/data/PEFT-method/STPFT/result/a3_cub_seed42_171142/02_new_partial/P010
False,SP_075_P010,-0.055743177731831905,2.166666666666657,0.6666666666666572,29.83766171010211,30.675326458993368,3491264512,/home/pc/data/PEFT-method/STPFT/result/a3_cub_seed42_171142/02_new_partial/SP_075_P010
False,TP_070_P010,-0.07138830661773687,1.1666666666666572,0.8333333333333286,28.196270141750574,29.225211301003583,3530308608,/home/pc/data/PEFT-method/STPFT/result/a3_cub_seed42_171142/02_new_partial/TP_070_P010
False,ST_075_070,-0.06633344491322835,0.3333333333333286,0.6666666666666572,17.84097946342081,18.90707249206025,3562417664,/home/pc/data/PEFT-method/STPFT/result/a3_cub_seed42_171142/02_new_partial/ST_075_070
False,ST_075_040,-0.1102206627527873,-0.6666666666666714,0.0,18.6146554419538,19.62019524630159,3032831488,/home/pc/data/PEFT-method/STPFT/result/a3_cub_seed42_171142/02_new_partial/ST_075_040
False,ST_050_070,-0.0698960065841675,0.0,0.5,17.25624559726566,18.160445550107397,2907241984,/home/pc/data/PEFT-method/STPFT/result/a3_cub_seed42_171142/02_new_partial/ST_050_070
False,ST_050_040,-0.10406050841013592,-0.1666666666666714,-0.6666666666666714,19.20002536533866,20.324893522192724,2563908608,/home/pc/data/PEFT-method/STPFT/result/a3_cub_seed42_171142/02_new_partial/ST_050_040
